Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1037940.0,4.0,3.0,10.0,2.0,3.0,3.0,5.0,4.0,1.0,13.0,5.0,4.0,20100.0,29.0,1210.0,7.25,693.1,6.02,100.00%,0.00%,0.00%,0.00%,95.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,3.70%,0.70%,3.70%,95.50%,0.00%,0.00%,0.70%,3.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.50%,0.00%
1038000.0,2.0,3.0,10.0,2.0,4.0,1.0,4.0,4.0,1.0,5.0,3.0,6.0,11800.0,23.0,1216.0,3.83,513.04,10.31,100.00%,0.00%,0.00%,87.30%,5.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.60%,2.50%,92.40%,5.10%,0.00%,92.40%,0.00%,0.00%,0.00%,2.50%,0.00%,0.00%,0.00%,0.00%,5.10%,0.00%
1038080.0,3.0,2.0,10.0,2.0,4.0,4.0,5.0,1.0,1.0,17.0,6.0,28.0,11625.0,44.0,1366.75,1.57,264.2,11.76,100.00%,0.00%,0.00%,11.00%,7.70%,0.00%,3.40%,0.00%,10.30%,0.90%,0.00%,66.70%,42.40%,48.60%,7.70%,1.30%,38.10%,6.20%,37.60%,0.00%,0.00%,0.00%,10.30%,0.00%,0.00%,7.70%,0.00%
1038110.0,4.0,2.0,16.0,2.0,4.0,1.0,2.0,4.0,1.0,6.0,3.0,7.0,10275.0,27.0,741.0,3.86,380.56,7.21,100.00%,0.00%,0.00%,0.00%,84.70%,0.00%,0.00%,0.00%,0.00%,0.00%,2.20%,13.10%,7.30%,0.00%,92.70%,0.00%,0.00%,2.20%,0.00%,0.00%,0.00%,0.00%,0.00%,5.10%,0.00%,92.70%,0.00%
1040080.0,4.0,3.0,10.0,2.0,2.0,1.0,10.0,3.0,1.0,10.0,7.0,24.0,23325.0,50.0,1876.5,2.08,466.5,8.05,89.10%,10.90%,0.00%,15.40%,45.70%,2.90%,3.90%,0.00%,0.00%,5.60%,0.60%,25.90%,3.10%,51.20%,45.70%,0.00%,31.20%,2.60%,5.60%,3.90%,0.40%,0.00%,0.00%,0.40%,0.00%,45.70%,10.30%
1040150.0,2.0,3.0,10.0,2.0,4.0,0.0,8.0,2.0,1.0,26.0,5.0,45.0,24325.0,73.0,2896.0,1.62,333.22,11.91,97.20%,0.90%,1.80%,4.30%,4.90%,1.80%,0.00%,0.00%,0.00%,2.50%,0.00%,86.40%,40.10%,45.90%,7.10%,6.90%,17.90%,27.40%,17.30%,9.40%,21.00%,0.00%,0.00%,0.00%,0.00%,7.10%,0.00%
1040190.0,4.0,3.0,10.0,2.0,4.0,1.0,5.0,4.0,2.0,9.0,3.0,7.0,10475.0,27.0,871.5,3.86,387.96,8.32,100.00%,0.00%,0.00%,29.60%,0.00%,0.00%,5.70%,0.00%,0.00%,0.00%,0.00%,64.70%,0.70%,35.30%,0.00%,64.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1040250.0,4.0,2.0,10.0,2.0,4.0,4.0,6.0,4.0,1.0,15.0,2.0,3.0,14550.0,22.0,1439.0,7.33,661.36,9.89,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.40%,0.00%,8.60%,0.00%,93.10%,6.90%,0.00%,0.00%,0.00%,93.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.90%,0.00%
1040340.0,4.0,3.0,10.0,2.0,4.0,4.0,2.0,4.0,0.0,4.0,4.0,16.0,9150.0,27.0,949.0,1.69,338.89,10.37,97.50%,2.50%,0.00%,55.70%,14.80%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%,26.20%,11.50%,66.70%,14.80%,7.10%,66.90%,0.00%,0.00%,13.90%,3.30%,0.00%,0.00%,0.00%,0.00%,14.80%,1.10%
1040370.0,3.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,1.0,13.0,4.0,26.0,12050.0,39.0,1030.25,1.5,308.97,8.55,86.30%,5.60%,8.10%,0.00%,1.20%,2.50%,0.00%,0.00%,6.80%,0.00%,0.00%,89.40%,4.40%,22.20%,22.80%,50.60%,49.40%,22.20%,3.50%,14.30%,2.50%,0.00%,6.80%,0.00%,0.00%,1.20%,0.00%
1044010.0,4.0,3.0,10.0,2.0,4.0,1.0,4.0,4.0,0.0,2.0,2.0,5.0,12925.0,25.0,764.5,5.0,517.0,5.91,95.40%,0.00%,4.60%,0.00%,87.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.00%,0.60%,3.10%,96.30%,0.00%,3.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,0.00%,96.30%,0.00%
1044140.0,4.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,1.0,7.0,3.0,12.0,5600.0,17.0,640.5,1.42,329.41,11.44,73.20%,4.00%,22.80%,30.40%,13.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,56.30%,22.80%,45.50%,13.40%,18.30%,86.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.40%,0.00%
1044370.0,4.0,3.0,10.0,1.0,1.0,1.0,6.0,4.0,2.0,8.0,4.0,16.0,14850.0,32.0,1146.5,2.0,464.06,7.72,100.00%,0.00%,0.00%,4.70%,33.30%,0.00%,15.50%,0.00%,0.00%,0.00%,0.00%,46.50%,2.70%,30.30%,37.40%,29.60%,56.60%,6.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.40%,0.00%
1045030.0,1.0,1.0,10.0,2.0,2.0,5.0,4.0,1.0,1.0,19.0,3.0,19.0,4650.0,25.0,619.0,1.32,186.0,13.31,88.70%,9.70%,1.60%,24.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.20%,72.00%,46.20%,53.80%,0.00%,0.00%,40.30%,30.60%,19.40%,0.00%,0.00%,9.70%,0.00%,0.00%,0.00%,0.00%,0.00%
1045060.0,4.0,3.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,6.0,2750.0,9.0,213.5,1.5,305.56,7.76,100.00%,0.00%,0.00%,0.00%,32.70%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,64.50%,2.70%,64.50%,32.70%,0.00%,0.00%,2.70%,0.00%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,32.70%,61.80%
1045100.0,4.0,1.0,5.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,3.0,5.0,8250.0,26.0,573.5,5.2,317.31,6.95,94.50%,0.00%,5.50%,19.40%,74.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.10%,1.20%,24.20%,74.50%,0.00%,24.20%,0.00%,0.00%,0.00%,1.20%,0.00%,0.00%,0.00%,0.00%,74.50%,0.00%
1045120.0,3.0,3.0,10.0,2.0,4.0,5.0,6.0,1.0,1.0,22.0,3.0,17.0,21400.0,32.0,2648.0,1.88,668.75,12.37,97.90%,2.10%,0.00%,0.00%,8.40%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,89.70%,6.30%,61.20%,8.40%,24.10%,29.20%,56.10%,1.40%,0.00%,0.00%,0.00%,0.00%,4.90%,0.00%,8.40%,0.00%
1047210.0,4.0,3.0,10.0,2.0,4.0,1.0,3.0,4.0,2.0,12.0,3.0,7.0,6825.0,25.0,515.5,3.57,273.0,7.55,100.00%,0.00%,0.00%,13.20%,22.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,64.80%,1.10%,15.40%,22.00%,61.50%,76.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,22.00%,0.00%
1047220.0,3.0,3.0,10.0,2.0,4.0,1.0,4.0,1.0,1.0,6.0,3.0,4.0,6525.0,23.0,799.5,5.75,283.7,12.25,100.00%,0.00%,0.00%,0.00%,9.20%,0.00%,0.00%,0.00%,4.60%,0.00%,0.00%,86.20%,0.00%,90.80%,9.20%,0.00%,0.00%,86.20%,0.00%,0.00%,0.00%,0.00%,4.60%,0.00%,0.00%,9.20%,0.00%
1047350.0,4.0,3.0,10.0,2.0,4.0,1.0,8.0,4.0,1.0,13.0,8.0,23.0,26250.0,65.0,2340.0,2.83,403.85,8.91,100.00%,0.00%,0.00%,18.70%,49.10%,0.90%,0.00%,6.60%,2.30%,0.80%,0.60%,21.10%,10.00%,32.00%,57.10%,0.90%,23.70%,4.30%,1.00%,2.30%,0.80%,0.00%,2.30%,0.00%,6.60%,57.10%,1.90%
1047420.0,2.0,3.0,10.0,2.0,4.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,14350.0,25.0,818.5,12.5,574.0,5.7,95.80%,0.00%,4.20%,0.00%,99.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,0.70%,0.00%,99.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,99.30%,0.00%
1047610.0,4.0,3.0,8.0,2.0,4.0,3.0,2.0,4.0,0.0,11.0,3.0,15.0,7125.0,33.0,1196.0,2.2,215.91,16.79,78.60%,0.00%,21.40%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.40%,90.20%,92.30%,6.70%,0.00%,1.10%,4.90%,91.20%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.80%
1047650.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,1050.0,4.0,111.0,1.0,262.5,10.57,50.00%,0.00%,50.00%,28.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,71.40%,21.40%,78.60%,0.00%,0.00%,78.60%,0.00%,21.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1047750.0,4.0,3.0,10.0,2.0,3.0,5.0,8.0,2.0,1.0,19.0,5.0,16.0,19650.0,46.0,1874.25,2.88,427.17,9.54,100.00%,0.00%,0.00%,41.70%,25.20%,0.00%,6.60%,0.00%,4.60%,0.00%,0.00%,21.90%,3.10%,68.70%,26.20%,2.00%,66.20%,1.50%,0.00%,0.00%,0.00%,0.00%,6.10%,0.00%,0.00%,26.20%,0.00%
1047760.0,3.0,3.0,9.0,2.0,4.0,1.0,4.0,4.0,1.0,16.0,2.0,13.0,11450.0,24.0,1100.5,1.85,477.08,9.61,73.80%,26.20%,0.00%,0.00%,0.00%,7.90%,0.00%,0.00%,0.00%,0.00%,0.00%,92.10%,2.40%,36.00%,0.00%,61.60%,63.10%,0.00%,0.00%,27.50%,1.70%,0.00%,0.00%,0.70%,0.00%,0.00%,7.00%
1047870.0,4.0,3.0,10.0,2.0,4.0,1.0,6.0,4.0,1.0,22.0,4.0,13.0,29350.0,35.0,3070.5,2.69,838.57,10.46,83.60%,0.00%,16.40%,71.60%,2.00%,0.00%,0.00%,0.00%,0.00%,4.10%,0.00%,22.30%,0.30%,97.40%,2.40%,0.00%,93.00%,0.00%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.40%,0.00%
1047980.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,150.0,1.0,37.0,1.0,150.0,24.67,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
1050050.0,4.0,3.0,10.0,2.0,3.0,3.0,6.0,4.0,1.0,19.0,4.0,10.0,15950.0,27.0,1031.5,2.7,590.74,6.47,85.90%,1.90%,12.20%,1.90%,79.00%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,18.70%,0.00%,14.10%,79.00%,6.90%,14.40%,3.80%,2.40%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,79.00%,0.00%
1050210.0,2.0,1.0,15.0,2.0,4.0,5.0,3.0,4.0,1.0,15.0,6.0,20.0,10625.0,44.0,2190.0,2.2,241.48,20.61,100.00%,0.00%,0.00%,6.60%,0.00%,0.00%,2.80%,32.50%,1.40%,0.00%,3.50%,53.20%,84.00%,16.00%,0.00%,0.00%,10.80%,14.40%,8.50%,0.00%,5.60%,0.90%,1.40%,0.00%,58.40%,0.00%,0.00%
1054110.0,3.0,3.0,17.0,2.0,2.0,4.0,8.0,2.0,2.0,14.0,4.0,20.0,25400.0,40.0,1950.5,2.0,635.0,7.68,94.10%,5.90%,0.00%,18.50%,37.20%,0.00%,0.00%,0.00%,0.00%,2.40%,0.00%,41.90%,0.00%,41.50%,37.20%,21.30%,59.30%,1.20%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.20%,0.00%
1054270.0,4.0,3.0,10.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,9000.0,30.0,579.5,6.0,300.0,6.44,100.00%,0.00%,0.00%,0.00%,90.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.00%,10.00%,0.00%,90.00%,0.00%,0.00%,0.00%,3.30%,0.00%,6.70%,0.00%,0.00%,0.00%,0.00%,90.00%,0.00%
1054310.0,3.0,3.0,10.0,2.0,4.0,4.0,3.0,4.0,1.0,13.0,4.0,17.0,9300.0,31.0,1477.5,1.82,300.0,15.89,100.00%,0.00%,0.00%,4.30%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,9.70%,83.60%,69.90%,30.10%,0.00%,0.00%,5.10%,91.40%,0.00%,2.40%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%
1055060.0,4.0,3.0,10.0,2.0,2.0,5.0,2.0,4.0,1.0,18.0,5.0,24.0,10550.0,48.0,1498.0,2.0,219.79,14.2,97.20%,0.00%,2.80%,13.30%,0.00%,0.70%,0.00%,2.80%,0.00%,0.00%,6.40%,76.80%,22.30%,76.30%,0.00%,1.40%,23.00%,61.80%,0.00%,1.40%,0.00%,0.00%,0.00%,7.30%,2.80%,0.00%,3.60%
1055160.0,4.0,3.0,10.0,2.0,2.0,5.0,6.0,3.0,1.0,17.0,5.0,20.0,13075.0,45.0,1435.5,2.25,290.56,10.98,93.10%,4.60%,2.30%,3.80%,0.00%,0.00%,2.30%,0.00%,0.00%,35.20%,1.10%,57.60%,8.60%,76.90%,1.50%,13.00%,19.10%,39.00%,40.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.50%,0.00%
1055260.0,4.0,3.0,10.0,2.0,2.0,4.0,7.0,3.0,2.0,5.0,3.0,5.0,20125.0,25.0,1216.0,5.0,805.0,6.04,100.00%,0.00%,0.00%,0.00%,93.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.40%,6.50%,0.90%,6.00%,93.20%,0.00%,0.00%,6.30%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,0.00%,93.20%,0.00%
1055330.0,3.0,3.0,10.0,2.0,2.0,6.0,5.0,2.0,1.0,6.0,8.0,32.0,12300.0,57.0,1367.5,1.78,215.79,11.12,100.00%,0.00%,0.00%,30.90%,0.00%,0.60%,26.80%,0.60%,0.60%,5.70%,1.20%,33.50%,5.50%,91.10%,1.60%,1.80%,69.10%,20.30%,6.30%,3.00%,0.00%,0.00%,0.60%,0.00%,0.60%,0.00%,0.00%
1057150.0,4.0,3.0,10.0,2.0,4.0,1.0,8.0,2.0,2.0,7.0,2.0,4.0,5375.0,10.0,388.5,2.5,537.5,7.23,96.30%,0.00%,3.70%,0.00%,67.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.00%,9.30%,14.00%,76.70%,0.00%,0.00%,14.00%,0.00%,0.00%,9.30%,0.00%,0.00%,0.00%,0.00%,76.70%,0.00%
1057280.0,2.0,3.0,10.0,2.0,3.0,5.0,4.0,4.0,1.0,40.0,2.0,10.0,11300.0,34.0,1166.5,3.4,332.35,10.32,97.30%,0.00%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.10%,0.00%,23.90%,9.30%,90.70%,0.00%,0.00%,5.30%,0.00%,85.40%,2.70%,5.30%,0.00%,0.00%,0.00%,0.00%,0.00%,1.30%
1057410.0,4.0,3.0,10.0,2.0,3.0,3.0,8.0,3.0,0.0,2.0,3.0,17.0,13950.0,31.0,1290.5,1.82,450.0,9.25,100.00%,0.00%,0.00%,17.90%,32.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,49.80%,0.50%,65.80%,32.30%,1.40%,23.70%,44.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32.30%,0.00%
1057500.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,10.0,3.0,12.0,16100.0,27.0,1549.0,2.25,596.3,9.62,90.70%,0.00%,9.30%,29.20%,28.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.90%,0.00%,71.10%,28.90%,0.00%,44.10%,3.70%,19.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.90%,3.70%
1057510.0,4.0,3.0,10.0,2.0,3.0,4.0,8.0,2.0,1.0,13.0,3.0,10.0,24560.0,46.0,1951.0,4.6,533.91,7.94,97.60%,0.00%,2.40%,13.00%,34.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,52.80%,17.50%,15.70%,34.20%,32.60%,48.30%,0.00%,0.00%,0.00%,17.50%,0.00%,0.00%,0.00%,0.00%,34.20%,0.00%
1057550.0,4.0,3.0,17.0,2.0,3.0,3.0,9.0,3.0,0.0,7.0,4.0,24.0,16225.0,33.0,1488.0,1.38,491.67,9.17,74.10%,23.40%,2.50%,2.50%,11.10%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,81.80%,17.30%,69.80%,11.10%,1.80%,72.30%,0.00%,5.10%,6.90%,0.00%,0.00%,0.00%,0.00%,0.00%,11.10%,4.60%
1057580.0,4.0,3.0,10.0,2.0,2.0,3.0,5.0,2.0,2.0,11.0,3.0,21.0,11775.0,35.0,1058.5,1.67,336.43,8.99,94.90%,5.10%,0.00%,11.90%,6.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,81.70%,27.00%,19.50%,13.20%,40.30%,54.80%,2.50%,8.30%,0.00%,18.70%,0.00%,0.00%,0.00%,0.00%,13.20%,2.50%
1057800.0,4.0,3.0,8.0,2.0,2.0,4.0,5.0,4.0,1.0,15.0,5.0,23.0,16975.0,44.0,1649.0,1.91,385.8,9.71,89.80%,10.20%,0.00%,3.50%,0.00%,0.90%,3.50%,0.00%,3.50%,0.00%,0.00%,88.50%,6.20%,70.30%,1.80%,21.80%,79.70%,9.70%,0.00%,5.30%,0.00%,0.00%,3.50%,0.00%,0.00%,1.80%,0.00%
1057930.0,4.0,3.0,5.0,2.0,1.0,5.0,7.0,1.0,1.0,27.0,5.0,34.0,19425.0,55.0,3079.5,1.62,353.18,15.85,94.50%,1.90%,3.60%,2.30%,0.00%,0.00%,1.50%,8.50%,0.00%,0.00%,14.30%,73.40%,55.00%,36.80%,2.10%,6.20%,15.10%,51.50%,5.00%,0.80%,4.60%,1.50%,0.00%,1.20%,17.50%,2.10%,0.80%
1058000.0,4.0,3.0,15.0,2.0,3.0,4.0,5.0,3.0,1.0,11.0,4.0,11.0,11450.0,28.0,1179.0,2.55,408.93,10.3,94.80%,0.00%,5.20%,14.00%,0.00%,0.00%,0.00%,0.00%,1.30%,7.00%,0.00%,77.70%,2.60%,97.40%,0.00%,0.00%,89.10%,0.00%,7.00%,0.00%,2.60%,0.00%,1.30%,0.00%,0.00%,0.00%,0.00%
1058010.0,3.0,3.0,15.0,2.0,2.0,5.0,4.0,1.0,1.0,13.0,4.0,30.0,12000.0,62.0,1331.0,2.07,193.55,11.09,90.60%,5.00%,4.40%,4.20%,0.00%,0.00%,0.00%,0.00%,0.60%,11.70%,0.00%,83.50%,11.90%,69.60%,1.70%,16.90%,39.80%,2.50%,42.30%,5.60%,7.50%,0.00%,0.60%,0.00%,0.00%,1.70%,0.00%
1058190.0,4.0,3.0,10.0,2.0,2.0,5.0,5.0,2.0,1.0,8.0,3.0,18.0,9950.0,43.0,834.5,2.39,231.4,8.39,78.40%,13.30%,8.30%,5.00%,13.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,81.40%,17.10%,18.80%,13.60%,50.50%,57.00%,0.00%,0.00%,5.30%,17.10%,0.00%,0.00%,0.00%,0.00%,13.60%,7.00%
1058350.0,4.0,3.0,10.0,2.0,2.0,1.0,5.0,2.0,0.0,4.0,3.0,5.0,16800.0,24.0,1067.5,4.8,700.0,6.35,100.00%,0.00%,0.00%,13.10%,83.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.00%,0.00%,13.10%,83.90%,3.00%,16.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,83.90%,0.00%
1058370.0,3.0,1.0,10.0,2.0,3.0,4.0,4.0,3.0,1.0,7.0,4.0,12.0,14375.0,36.0,1382.0,3.0,399.31,9.61,100.00%,0.00%,0.00%,16.70%,23.00%,0.00%,0.00%,0.00%,0.00%,9.70%,0.00%,50.60%,22.80%,54.30%,23.00%,0.00%,44.50%,0.00%,9.70%,0.00%,22.30%,0.00%,0.00%,0.50%,0.00%,23.00%,0.00%
1060050.0,3.0,3.0,10.0,1.0,4.0,3.0,4.0,4.0,1.0,14.0,4.0,16.0,15050.0,26.0,1570.5,1.63,578.85,10.44,100.00%,0.00%,0.00%,0.00%,12.00%,14.00%,25.20%,0.00%,0.00%,0.00%,0.00%,48.80%,2.00%,82.10%,15.90%,0.00%,40.20%,27.90%,0.00%,14.00%,2.00%,0.00%,0.00%,0.00%,0.00%,15.90%,0.00%
1060130.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,25.0,2.0,15.0,19400.0,59.0,1524.5,3.93,328.81,7.86,48.50%,41.80%,9.80%,0.00%,20.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,79.90%,24.70%,6.20%,22.20%,46.90%,57.70%,2.60%,0.00%,0.00%,18.60%,0.00%,0.00%,0.00%,0.00%,21.10%,0.00%
1060150.0,4.0,2.0,10.0,2.0,4.0,1.0,5.0,4.0,1.0,17.0,3.0,17.0,21150.0,22.0,2012.0,1.29,961.36,9.51,63.50%,36.50%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,12.80%,0.00%,0.00%,86.20%,25.90%,23.80%,0.00%,50.40%,72.00%,5.70%,0.00%,9.60%,0.00%,0.00%,12.80%,0.00%,0.00%,0.00%,0.00%
1060230.0,3.0,3.0,10.0,2.0,3.0,5.0,5.0,4.0,1.0,18.0,4.0,18.0,9600.0,41.0,1537.5,2.28,234.15,16.02,97.70%,2.30%,0.00%,4.20%,0.00%,20.30%,3.10%,0.00%,0.00%,0.00%,20.30%,52.10%,70.80%,29.20%,0.00%,0.00%,7.30%,28.90%,20.30%,43.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1060260.0,4.0,3.0,10.0,2.0,3.0,4.0,8.0,2.0,1.0,12.0,5.0,30.0,14225.0,93.0,1541.0,3.1,152.96,10.83,97.90%,2.10%,0.00%,4.20%,25.30%,2.60%,0.00%,0.00%,16.30%,0.00%,0.00%,51.50%,23.20%,50.40%,25.30%,1.10%,18.30%,4.20%,17.80%,2.60%,15.50%,0.00%,16.30%,0.00%,0.00%,25.30%,0.00%
1060330.0,3.0,3.0,10.0,2.0,3.0,4.0,3.0,4.0,2.0,8.0,3.0,4.0,7650.0,15.0,459.0,3.75,510.0,6.0,98.00%,0.00%,2.00%,0.00%,94.10%,0.00%,0.00%,2.00%,0.00%,0.00%,0.00%,3.90%,2.00%,0.00%,98.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.00%,98.00%,0.00%
1060370.0,4.0,3.0,10.0,2.0,3.0,4.0,6.0,2.0,1.0,19.0,9.0,62.0,16025.0,138.0,1706.0,2.23,116.12,10.65,94.70%,4.70%,0.60%,8.10%,19.70%,2.80%,4.40%,0.90%,1.40%,13.70%,0.90%,48.00%,28.90%,44.80%,19.70%,6.70%,33.10%,3.00%,19.30%,9.00%,13.10%,0.00%,1.90%,0.00%,0.90%,19.70%,0.00%
1060420.0,4.0,3.0,10.0,2.0,4.0,4.0,5.0,4.0,1.0,12.0,5.0,21.0,8850.0,38.0,982.5,1.81,232.89,11.1,97.70%,0.00%,2.30%,0.00%,1.70%,0.80%,29.40%,0.00%,0.00%,0.00%,4.20%,63.80%,20.60%,72.60%,6.80%,0.00%,48.00%,33.10%,0.00%,0.80%,11.30%,0.00%,0.00%,0.00%,0.00%,6.80%,0.00%
1060590.0,4.0,3.0,10.0,2.0,4.0,3.0,6.0,4.0,1.0,11.0,2.0,20.0,15425.0,43.0,1380.5,2.15,358.72,8.95,72.60%,27.40%,0.00%,0.00%,0.00%,0.00%,2.60%,0.00%,0.00%,0.00%,0.00%,97.40%,8.40%,4.10%,0.00%,87.50%,67.70%,0.00%,0.00%,23.80%,8.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1060640.0,3.0,3.0,10.0,2.0,4.0,4.0,5.0,4.0,1.0,17.0,5.0,27.0,15675.0,88.0,2123.5,3.26,178.13,13.55,97.10%,0.00%,2.90%,0.00%,7.70%,0.00%,26.80%,8.60%,0.00%,0.00%,14.80%,42.10%,45.10%,42.90%,8.90%,3.00%,27.90%,23.40%,15.30%,1.90%,11.50%,0.00%,0.00%,0.00%,11.00%,8.90%,0.00%
1060650.0,4.0,1.0,10.0,2.0,4.0,3.0,6.0,4.0,1.0,13.0,2.0,9.0,14660.0,22.0,1540.8,2.44,666.36,10.51,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,77.10%,0.00%,0.00%,0.00%,0.00%,22.90%,5.10%,94.90%,0.00%,0.00%,95.50%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.50%
1060720.0,2.0,3.0,9.0,2.0,4.0,5.0,7.0,4.0,1.0,25.0,5.0,19.0,34025.0,96.0,5707.0,5.05,354.43,16.77,100.00%,0.00%,0.00%,5.10%,0.00%,0.00%,0.00%,24.20%,6.00%,0.00%,2.00%,62.70%,58.30%,41.70%,0.00%,0.00%,9.80%,37.70%,0.00%,2.10%,20.30%,0.00%,6.00%,0.00%,24.20%,0.00%,0.00%
1060760.0,1.0,3.0,10.0,2.0,3.0,7.0,6.0,2.0,1.0,16.0,2.0,18.0,22900.0,32.0,2856.75,1.78,715.63,12.47,97.20%,2.00%,0.90%,48.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,52.00%,25.10%,64.40%,0.00%,10.50%,82.10%,0.00%,1.00%,14.10%,0.00%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%
